time_s,type,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,qx,qy,qz,qr
86.99451061805556,lowG,0.0526724365234375,9.313444458007812,-0.2059013427734375,-6.829268292682928,14.146341463414636,18.963414634146343,-25.349999999999998,57.3,12.0,0.5939044216647744,-0.4552704794332385,-0.3915730193257332,0.535422168965563
86.998949375,lowG,0.0526724365234375,9.356540087890625,-0.4070142822265625,-14.26829268292683,13.78048780487805,16.03658536585366,-25.349999999999998,57.3,12.0,0.5939635094255209,-0.4545194339007139,-0.3907070439308882,0.536625977287981
87.00338813194445,lowG,0.1005564697265625,9.332598071289063,-0.4261678955078125,-20.365853658536587,13.353658536585368,13.414634146341465,-25.349999999999998,57.3,12.0,0.593936544843018,-0.45362879056483507,-0.39000048767775297,0.5379218536941378
87.00782688888889,lowG,0.11013327636718749,9.399635717773437,-0.5123591552734374,-25.48780487804878,13.475609756097562,11.52439024390244,-23.849999999999998,58.05,12.75,0.5938414512202144,-0.4526277333498001,-0.38941493537276983,0.5392925680221391
87.01226564583334,lowG,0.21068974609375,9.490615380859374,-0.5698199951171875,-28.658536585365855,12.439024390243903,9.51219512195122,-23.849999999999998,58.05,12.75,0.5937522500753403,-0.45149638317525387,-0.3888659058138728,0.5407333805173221
87.01670440277778,lowG,0.26336218261718747,9.495403784179686,-0.6081272216796875,-32.13414634146342,11.28048780487805,7.195121951219513,-23.849999999999998,58.05,12.75,0.5936184274032712,-0.45028611831367016,-0.38843260519206524,0.5421989353779477
87.05218895833333,lowG,0.2346317626953125,10.228029492187499,-1.4125789794921875,-28.84146341463415,-6.52439024390244,-2.682926829268293,-24.599999999999998,57.599999999999994,12.45,0.5905830422416329,-0.441905383951962,-0.3898803712800145,0.5512935678397171
87.05662771527777,lowG,0.33518823242187495,10.28549033203125,-1.656787548828125,-23.414634146341466,-3.231707317073171,-1.5853658536585367,-24.599999999999998,57.599999999999994,12.45,0.5905845882371068,-0.4411445986479521,-0.38979330379515886,0.5519623787333692
87.06106647222222,lowG,0.3399766357421875,10.275913525390624,-1.5945383056640625,-16.585365853658537,1.4634146341463417,-0.9146341463414634,-25.2,56.25,14.85,0.5907833399251103,-0.4404002530500293,-0.38947208784520626,0.5525704979184987
87.06550522916666,lowG,0.38786066894531246,10.376469995117187,-1.455674609375,-10.30487804878049,5.548780487804878,-0.24390243902439027,-25.2,56.25,14.85,0.5911448784172535,-0.4396753339096904,-0.3889446835964918,0.5531323228437096
