sep=,
DeviceTag:,Xsens_DOT_02
FirmwareVersion:,1.4.0
AppVersion:,2020.2.2
Measurement Mode:,Sensor fusion Mode - Orientation(Quaternion)
StartTime: ,2020-11-04_15:24:03_812 CET
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
2145,2512294056,-0.459059,-0.480436,0.605046,-0.438594
2146,2512310723,-0.456415,-0.485489,0.600552,-0.441954
2147,2512327390,-0.453356,-0.489616,0.596840,-0.445564
2148,2512344057,-0.451573,-0.491385,0.595067,-0.447793
2149,2512360724,-0.451994,-0.490689,0.595567,-0.447466
2150,2512377391,-0.453620,-0.489430,0.596806,-0.445544
2151,2512394058,-0.456025,-0.487137,0.599108,-0.442503
2152,2512410725,-0.458236,-0.484377,0.601406,-0.440125
2153,2512427392,-0.459380,-0.482040,0.603151,-0.439110
2154,2512444059,-0.461449,-0.478069,0.606173,-0.437116
2155,2512460726,-0.463266,-0.473021,0.610583,-0.434540
2156,2512477393,-0.464008,-0.469629,0.613014,-0.434003
2157,2512494060,-0.462203,-0.470254,0.612056,-0.436598
2158,2512510727,-0.458664,-0.474608,0.608415,-0.440688
2159,2512527394,-0.455105,-0.479766,0.603733,-0.445209
2160,2512544061,-0.453100,-0.481341,0.602043,-0.447835
2161,2512560728,-0.453344,-0.480291,0.603391,-0.446900
2162,2512577395,-0.455492,-0.478472,0.605561,-0.443720
2163,2512594062,-0.459378,-0.475999,0.606904,-0.440528
2164,2512610729,-0.461488,-0.473706,0.608645,-0.438388
2165,2512627396,-0.465553,-0.469437,0.611223,-0.435082
2166,2512644063,-0.468190,-0.467002,0.612586,-0.432951
2167,2512660730,-0.470153,-0.465254,0.613226,-0.431797
2168,2512677397,-0.469897,-0.465637,0.612879,-0.432155
2169,2512694064,-0.468113,-0.467672,0.611886,-0.433299
2170,2512710731,-0.466674,-0.469811,0.610665,-0.434261
2171,2512727398,-0.465702,-0.471707,0.609185,-0.435325
2172,2512744065,-0.466077,-0.471770,0.608727,-0.435496
2173,2512760732,-0.466745,-0.471211,0.608978,-0.435035
2174,2512777399,-0.467045,-0.470959,0.609430,-0.434353
2175,2512794066,-0.466573,-0.471844,0.609323,-0.434050
2176,2512810733,-0.465535,-0.473279,0.608905,-0.434188
2177,2512827400,-0.464877,-0.474515,0.608617,-0.433948
2178,2512844067,-0.463604,-0.476266,0.607703,-0.434671
2179,2512860734,-0.462115,-0.478316,0.606117,-0.436218
2180,2512877401,-0.461325,-0.479375,0.605344,-0.436965
2181,2512894068,-0.462377,-0.478125,0.606237,-0.435983
2182,2512910735,-0.463274,-0.477108,0.606960,-0.435139
2183,2512927402,-0.463556,-0.476957,0.606949,-0.435019
2184,2512944069,-0.463157,-0.477960,0.606039,-0.435611
2185,2512960736,-0.462330,-0.479749,0.604426,-0.436763
2186,2512977403,-0.461406,-0.481470,0.602927,-0.437916
2187,2512994070,-0.461099,-0.481807,0.602595,-0.438326
2188,2513010737,-0.462078,-0.480260,0.603647,-0.437545
2189,2513027404,-0.462429,-0.480112,0.603579,-0.437429
2190,2513044071,-0.462997,-0.480704,0.602978,-0.437008
2191,2513060738,-0.463447,-0.481954,0.601967,-0.436548
2192,2513077405,-0.463920,-0.483152,0.600940,-0.436135
2193,2513094072,-0.465377,-0.482535,0.601467,-0.434537
2194,2513110739,-0.467256,-0.480736,0.602934,-0.432475
2195,2513127406,-0.468828,-0.479113,0.604118,-0.430921
2196,2513144073,-0.469133,-0.478955,0.604210,-0.430637
2197,2513160740,-0.468645,-0.479396,0.604147,-0.430765
2198,2513177407,-0.467390,-0.480204,0.604050,-0.431364
2199,2513194074,-0.465682,-0.481190,0.604354,-0.431686
2200,2513210741,-0.465723,-0.481587,0.605420,-0.429701
2201,2513227408,-0.466562,-0.482244,0.605902,-0.427369
2202,2513244075,-0.469620,-0.485992,0.603733,-0.422818
2203,2513260742,-0.474356,-0.492209,0.599782,-0.415907
2204,2513277409,-0.478623,-0.496569,0.596571,-0.410418
2205,2513294076,-0.481218,-0.499213,0.594723,-0.406843
2206,2513310743,-0.489809,-0.501316,0.592843,-0.396620
2207,2513327410,-0.502971,-0.498121,0.593613,-0.382780
2208,2513344077,-0.517667,-0.486749,0.599093,-0.369031
2209,2513360744,-0.524288,-0.479781,0.602000,-0.364045
2210,2513377411,-0.531893,-0.473610,0.604617,-0.356682
2211,2513394078,-0.538470,-0.468212,0.607074,-0.349699
2212,2513410745,-0.541672,-0.464901,0.608312,-0.347010
2213,2513427412,-0.544837,-0.461540,0.609676,-0.344135
2214,2513444079,-0.544582,-0.462530,0.608809,-0.344744
2215,2513460746,-0.543180,-0.465159,0.607273,-0.346127
2216,2513477413,-0.541913,-0.467362,0.605976,-0.347414
2217,2513494080,-0.544557,-0.463562,0.608187,-0.344496
2218,2513510747,-0.547506,-0.458270,0.611076,-0.341778
2219,2513527414,-0.550118,-0.454450,0.613078,-0.339090
2220,2513544081,-0.551070,-0.453808,0.613401,-0.337817
2221,2513560748,-0.551813,-0.456246,0.611955,-0.335935
2222,2513577415,-0.550111,-0.460396,0.610009,-0.336605
2223,2513594082,-0.549715,-0.461629,0.609084,-0.337238
2224,2513610749,-0.549143,-0.462704,0.608355,-0.338013
2225,2513627416,-0.546719,-0.465665,0.606743,-0.340760
2226,2513644083,-0.541118,-0.473451,0.602016,-0.347293
2227,2513660750,-0.531443,-0.487114,0.592957,-0.358735
2228,2513677417,-0.519552,-0.503640,0.581108,-0.372462
2229,2513694084,-0.508542,-0.518372,0.569552,-0.385080
2230,2513710751,-0.500873,-0.528443,0.560222,-0.395001
2231,2513727418,-0.493198,-0.538551,0.550120,-0.405077
2232,2513744085,-0.485318,-0.548856,0.539838,-0.414486
2233,2513760752,-0.480101,-0.556990,0.531195,-0.420829
2234,2513777419,-0.478326,-0.562560,0.525010,-0.423198
2235,2513794086,-0.479300,-0.564140,0.523211,-0.422218
2236,2513810753,-0.481910,-0.563194,0.524198,-0.419275
2237,2513827420,-0.483607,-0.562880,0.524597,-0.417240
2238,2513844087,-0.483725,-0.563073,0.524310,-0.417203
2239,2513860754,-0.483679,-0.563413,0.523751,-0.417500
2240,2513877421,-0.484226,-0.563088,0.523806,-0.417235
2241,2513894088,-0.485161,-0.562311,0.524287,-0.416593
2242,2513910755,-0.485999,-0.561605,0.524610,-0.416161
2243,2513927422,-0.486563,-0.561209,0.524538,-0.416126
2244,2513944089,-0.487106,-0.560867,0.524396,-0.416130
2245,2513960756,-0.488135,-0.560299,0.524452,-0.415621
2246,2513977423,-0.488667,-0.559633,0.524633,-0.415663
2247,2513994090,-0.490303,-0.559634,0.523143,-0.415613
2248,2514010757,-0.493677,-0.559977,0.524298,-0.409660
2249,2514027424,-0.494337,-0.557923,0.525656,-0.409926
2250,2514044091,-0.491423,-0.560602,0.522076,-0.414326
2251,2514060758,-0.485134,-0.566120,0.514898,-0.423124
2252,2514077425,-0.476072,-0.574055,0.504221,-0.435405
2253,2514094092,-0.465035,-0.583873,0.490586,-0.449623
2254,2514110759,-0.452581,-0.594606,0.476592,-0.463114
2255,2514127426,-0.436810,-0.606938,0.460565,-0.478229
2256,2514144093,-0.419546,-0.618890,0.442907,-0.494763
2257,2514160760,-0.404674,-0.629723,0.424343,-0.509531
2258,2514177427,-0.395588,-0.637531,0.412927,-0.516290
2259,2514194094,-0.393116,-0.640974,0.409203,-0.516881
2260,2514210761,-0.391700,-0.639493,0.412470,-0.517193
2261,2514227428,-0.389322,-0.634591,0.421860,-0.517453
2262,2514244095,-0.389680,-0.626694,0.434844,-0.516058
2263,2514260762,-0.395241,-0.617894,0.446863,-0.512158
2264,2514277429,-0.404323,-0.608262,0.458634,-0.506158
2265,2514294096,-0.415790,-0.598260,0.469765,-0.498523
2266,2514310763,-0.427901,-0.589259,0.478625,-0.490502
2267,2514327430,-0.440345,-0.581213,0.486464,-0.481291
2268,2514344097,-0.453803,-0.573997,0.492246,-0.471471
2269,2514360764,-0.466378,-0.569113,0.496422,-0.460618
2270,2514377431,-0.478158,-0.562324,0.502859,-0.449767
2271,2514394098,-0.486672,-0.553839,0.511123,-0.441777
2272,2514410765,-0.491850,-0.546202,0.520031,-0.435103
2273,2514427432,-0.495042,-0.540141,0.527137,-0.430474
2274,2514444099,-0.497403,-0.534852,0.533905,-0.425993
2275,2514460766,-0.499736,-0.529106,0.540335,-0.422314
2276,2514477433,-0.501507,-0.523553,0.545994,-0.419851
2277,2514494100,-0.502639,-0.518582,0.550476,-0.418811
2278,2514510767,-0.503629,-0.514577,0.553846,-0.418120
2279,2514527434,-0.503395,-0.513381,0.556287,-0.416628
2280,2514544101,-0.502325,-0.514039,0.557351,-0.415685
2281,2514560768,-0.503460,-0.513020,0.557472,-0.415409
2282,2514577435,-0.506050,-0.509585,0.559379,-0.413923
2283,2514594102,-0.507509,-0.506162,0.561954,-0.412848
2284,2514610769,-0.508602,-0.503975,0.563583,-0.411957
2285,2514627436,-0.508739,-0.502967,0.565189,-0.410817
2286,2514644103,-0.508703,-0.502223,0.566675,-0.409723
2287,2514660770,-0.508293,-0.501497,0.568998,-0.407898
2288,2514677437,-0.506709,-0.500611,0.572866,-0.405537
2289,2514694104,-0.504018,-0.498844,0.575670,-0.407092
2290,2514710771,-0.501703,-0.495770,0.577449,-0.411169
2291,2514727438,-0.499527,-0.493323,0.578637,-0.415073
2292,2514744105,-0.496794,-0.490665,0.579752,-0.419919
2293,2514760772,-0.494800,-0.489378,0.579006,-0.424775
2294,2514777439,-0.493405,-0.490223,0.576235,-0.429171
2295,2514794106,-0.491484,-0.492720,0.573154,-0.432626
2296,2514810773,-0.489375,-0.497398,0.568846,-0.435342
2297,2514827440,-0.487899,-0.502247,0.564227,-0.437436
2298,2514844107,-0.486797,-0.506833,0.560069,-0.438717
2299,2514860774,-0.486210,-0.510114,0.557203,-0.439214
2300,2514877441,-0.485792,-0.512181,0.555183,-0.439829
2301,2514894108,-0.485784,-0.514297,0.553423,-0.439587
2302,2514910775,-0.486728,-0.516572,0.551609,-0.438153
2303,2514927442,-0.486855,-0.519024,0.551403,-0.435364
2304,2514944109,-0.486582,-0.519615,0.552879,-0.433087
2305,2514960776,-0.485045,-0.519489,0.554516,-0.432870
2306,2514977443,-0.484631,-0.518199,0.555714,-0.433341
2307,2514994110,-0.485165,-0.516669,0.557928,-0.431724
2308,2515010777,-0.486844,-0.515010,0.560201,-0.428862
2309,2515027444,-0.489580,-0.512753,0.561609,-0.426605
2310,2515044111,-0.492978,-0.509764,0.563206,-0.424162
2311,2515060778,-0.495955,-0.506627,0.565466,-0.421433
2312,2515077445,-0.497607,-0.503413,0.568623,-0.419083
2313,2515094112,-0.498649,-0.500741,0.571757,-0.416775
2314,2515110779,-0.500418,-0.498362,0.574166,-0.414187
2315,2515127446,-0.503337,-0.495793,0.576609,-0.410322
2316,2515144113,-0.504960,-0.494192,0.578609,-0.407433
2317,2515160780,-0.505619,-0.493516,0.579479,-0.406197
2318,2515177447,-0.505516,-0.493287,0.580156,-0.405637
2319,2515194114,-0.504819,-0.493606,0.580871,-0.405093
2320,2515210781,-0.504053,-0.493947,0.581729,-0.404399
2321,2515227448,-0.504204,-0.493277,0.582949,-0.403272
2322,2515244115,-0.506184,-0.491457,0.583922,-0.401601
2323,2515260782,-0.509081,-0.489205,0.584148,-0.400358
2324,2515277449,-0.511226,-0.486979,0.584247,-0.400194
2325,2515294116,-0.512944,-0.484867,0.584503,-0.400187
2326,2515310783,-0.514484,-0.483296,0.584611,-0.399953
2327,2515327450,-0.515695,-0.482792,0.584342,-0.399394
2328,2515344117,-0.516037,-0.483338,0.584040,-0.398733
2329,2515360784,-0.515778,-0.484689,0.583537,-0.398163
2330,2515377451,-0.515180,-0.486441,0.582907,-0.397724
2331,2515394118,-0.514174,-0.487509,0.581929,-0.399148
2332,2515410785,-0.512889,-0.488673,0.581528,-0.399961
2333,2515427452,-0.511460,-0.490463,0.581117,-0.400198
2334,2515444119,-0.510179,-0.492315,0.580236,-0.400837
2335,2515460786,-0.509053,-0.493913,0.579115,-0.401921
2336,2515477453,-0.507797,-0.495709,0.577797,-0.403193
2337,2515494120,-0.507293,-0.496293,0.577671,-0.403291
2338,2515510787,-0.507422,-0.495899,0.578393,-0.402579
2339,2515527454,-0.507513,-0.495475,0.579144,-0.401906
2340,2515544121,-0.507558,-0.495047,0.579857,-0.401347
2341,2515560788,-0.507874,-0.494236,0.580863,-0.400492
2342,2515577455,-0.508400,-0.493180,0.581981,-0.399501
2343,2515594122,-0.508791,-0.492450,0.582722,-0.398823
2344,2515610789,-0.509116,-0.491982,0.583126,-0.398395
2345,2515627456,-0.509495,-0.491676,0.583309,-0.398021
2346,2515644123,-0.509920,-0.491462,0.583373,-0.397647
2347,2515660790,-0.510283,-0.491579,0.583101,-0.397436
2348,2515677457,-0.510408,-0.492031,0.582571,-0.397492
2349,2515694124,-0.510661,-0.492351,0.582212,-0.397298
2350,2515710791,-0.510782,-0.492825,0.581743,-0.397242
2351,2515727458,-0.510833,-0.493294,0.581353,-0.397165
2352,2515744125,-0.511049,-0.493397,0.581359,-0.396750
2353,2515760792,-0.511603,-0.492941,0.581920,-0.395779
2354,2515777459,-0.512252,-0.492335,0.582729,-0.394503
2355,2515794126,-0.512431,-0.492465,0.583055,-0.393624
2356,2515810793,-0.512444,-0.492755,0.583416,-0.392708
2357,2515827460,-0.512548,-0.493025,0.583905,-0.391505
2358,2515844127,-0.512355,-0.494195,0.583638,-0.390680
2359,2515860794,-0.511289,-0.496275,0.582907,-0.390531
2360,2515877461,-0.510519,-0.497911,0.582750,-0.389690
2361,2515894128,-0.510004,-0.499242,0.583035,-0.388232
2362,2515910795,-0.509509,-0.500416,0.583609,-0.386505
2363,2515927462,-0.509232,-0.501265,0.584531,-0.384369
2364,2515944129,-0.508956,-0.501913,0.585674,-0.382144
2365,2515960796,-0.509061,-0.501917,0.587315,-0.379472
2366,2515977463,-0.509244,-0.501669,0.589106,-0.376769
2367,2515994130,-0.510087,-0.500264,0.591775,-0.373297
2368,2516010797,-0.511582,-0.498074,0.594853,-0.369265
2369,2516027464,-0.513019,-0.495900,0.597741,-0.365516
2370,2516044131,-0.514489,-0.493755,0.600218,-0.362278
2371,2516060798,-0.515709,-0.492146,0.602015,-0.359743
2372,2516077465,-0.516971,-0.490723,0.603438,-0.357484
2373,2516094132,-0.517869,-0.489927,0.604211,-0.355968
2374,2516110799,-0.519079,-0.488884,0.604768,-0.354691
2375,2516127466,-0.520340,-0.487604,0.605656,-0.353086
2376,2516144133,-0.521340,-0.486604,0.606312,-0.351862
2377,2516160800,-0.521852,-0.486075,0.606623,-0.351300
2378,2516177467,-0.522349,-0.485536,0.606818,-0.350967
2379,2516194134,-0.522852,-0.484780,0.607102,-0.350774
2380,2516210801,-0.523460,-0.483608,0.607578,-0.350662
2381,2516227468,-0.523930,-0.482456,0.607948,-0.350903
2382,2516244135,-0.524491,-0.481083,0.608394,-0.351178
2383,2516260802,-0.524942,-0.479941,0.608513,-0.351859
2384,2516277469,-0.525366,-0.478895,0.608555,-0.352578
2385,2516294136,-0.526024,-0.477664,0.608708,-0.353002
2386,2516310803,-0.526174,-0.477080,0.608448,-0.354017
2387,2516327470,-0.525870,-0.477107,0.607771,-0.355591
2388,2516344137,-0.525609,-0.477074,0.607156,-0.357069
2389,2516360804,-0.525590,-0.476709,0.606919,-0.357986
2390,2516377471,-0.524711,-0.477416,0.606098,-0.359719
2391,2516394138,-0.523306,-0.478681,0.605023,-0.361889
2392,2516410805,-0.522548,-0.479004,0.604813,-0.362907
2393,2516427472,-0.521263,-0.479870,0.604388,-0.364315
2394,2516444139,-0.519099,-0.481647,0.603422,-0.366653
2395,2516460806,-0.516514,-0.483732,0.602246,-0.369483
2396,2516477473,-0.513824,-0.485462,0.601474,-0.372211
2397,2516494140,-0.511391,-0.486446,0.601562,-0.374130
2398,2516510807,-0.508688,-0.487463,0.602010,-0.375767
2399,2516527474,-0.505478,-0.488728,0.602799,-0.377188
2400,2516544141,-0.501769,-0.490267,0.603963,-0.378278
2401,2516560808,-0.497582,-0.491965,0.605687,-0.378850
2402,2516577475,-0.493070,-0.493546,0.608241,-0.378599
2403,2516594142,-0.488407,-0.494963,0.611554,-0.377455
2404,2516610809,-0.483236,-0.496728,0.615156,-0.375936
2405,2516627476,-0.478219,-0.497988,0.619943,-0.372807
2406,2516644143,-0.473789,-0.498042,0.626280,-0.367767
2407,2516660810,-0.470293,-0.496521,0.634305,-0.360484
2408,2516677477,-0.468067,-0.493502,0.643548,-0.351022
2409,2516694144,-0.466347,-0.490965,0.651922,-0.341280
2410,2516710811,-0.463217,-0.489473,0.658687,-0.334630
2411,2516727478,-0.460343,-0.488661,0.663904,-0.329434
2412,2516744145,-0.458345,-0.487532,0.667966,-0.325659
2413,2516760812,-0.458391,-0.484253,0.671983,-0.322206
2414,2516777479,-0.461790,-0.477391,0.676492,-0.318131
2415,2516794146,-0.468781,-0.467023,0.681299,-0.312996
2416,2516810813,-0.477747,-0.454296,0.685684,-0.308563
2417,2516827480,-0.487181,-0.440683,0.688894,-0.306396
2418,2516844147,-0.496479,-0.427841,0.690297,-0.306514
2419,2516860814,-0.505178,-0.417032,0.689566,-0.308836
2420,2516877481,-0.513431,-0.407561,0.687608,-0.312217
2421,2516894148,-0.521614,-0.398402,0.685769,-0.314510
2422,2516910815,-0.529375,-0.389442,0.684600,-0.315311
2423,2516927482,-0.535648,-0.382129,0.683596,-0.315842
2424,2516944149,-0.539702,-0.377508,0.682538,-0.316784
2425,2516960816,-0.541829,-0.375311,0.681654,-0.317665
2426,2516977483,-0.542402,-0.375071,0.681189,-0.317969
2427,2516994150,-0.541076,-0.377164,0.680946,-0.318274
2428,2517010817,-0.538048,-0.381594,0.680001,-0.320141
2429,2517027484,-0.534472,-0.387871,0.676924,-0.325070
2430,2517044151,-0.532511,-0.393118,0.673480,-0.329114
2431,2517060818,-0.532231,-0.397027,0.670461,-0.331032
2432,2517077485,-0.531128,-0.401813,0.667280,-0.333447
2433,2517094152,-0.528507,-0.407351,0.664177,-0.337069
2434,2517110819,-0.526069,-0.410456,0.662715,-0.339980
2435,2517127486,-0.526699,-0.408502,0.664281,-0.338298
2436,2517144153,-0.530120,-0.402604,0.668383,-0.331884
2437,2517160820,-0.533539,-0.397243,0.671973,-0.325555
2438,2517177487,-0.535534,-0.395223,0.672958,-0.322692
2439,2517194154,-0.536793,-0.395708,0.671841,-0.322335
2440,2517210821,-0.538587,-0.395688,0.670806,-0.321518
2441,2517227488,-0.540916,-0.394727,0.670328,-0.319782
2442,2517244155,-0.543258,-0.393816,0.669777,-0.318086
2443,2517260822,-0.545783,-0.392842,0.669292,-0.315984
2444,2517277489,-0.548182,-0.392345,0.668556,-0.314001
2445,2517294156,-0.550146,-0.392639,0.667376,-0.312704
2446,2517310823,-0.552115,-0.392755,0.666444,-0.311071
2447,2517327490,-0.553723,-0.393133,0.665626,-0.309482
2448,2517344157,-0.555694,-0.391867,0.666219,-0.306264
2449,2517360824,-0.558005,-0.389639,0.667646,-0.301762
2450,2517377491,-0.559884,-0.387478,0.669334,-0.297293
2451,2517394158,-0.561566,-0.385336,0.671137,-0.292805
2452,2517410825,-0.563133,-0.383211,0.672976,-0.288329
2453,2517427492,-0.564561,-0.381187,0.674701,-0.284159
2454,2517444159,-0.565733,-0.379725,0.675956,-0.280784
2455,2517460826,-0.566549,-0.379075,0.676600,-0.278455
2456,2517477493,-0.566936,-0.379467,0.676503,-0.277367
2457,2517494160,-0.567374,-0.379935,0.676172,-0.276635
2458,2517510827,-0.567653,-0.380975,0.675310,-0.276739
2459,2517527494,-0.567679,-0.382590,0.673922,-0.277839
2460,2517544161,-0.567443,-0.384823,0.672022,-0.279833
2461,2517560828,-0.566880,-0.387364,0.669868,-0.282619
2462,2517577495,-0.566455,-0.389425,0.667953,-0.285162
2463,2517594162,-0.566140,-0.390852,0.666464,-0.287310
2464,2517610829,-0.565549,-0.392372,0.665040,-0.289692
2465,2517627496,-0.564682,-0.393962,0.663711,-0.292262
2466,2517644163,-0.563870,-0.394990,0.662885,-0.294310
2467,2517660830,-0.562882,-0.395826,0.662390,-0.296184
2468,2517677497,-0.562072,-0.395791,0.662583,-0.297334
2469,2517694164,-0.561753,-0.394428,0.663687,-0.297288
2470,2517710831,-0.561267,-0.393004,0.664922,-0.297333
2471,2517727498,-0.560236,-0.392204,0.665860,-0.298235
2472,2517744165,-0.559012,-0.391376,0.666878,-0.299339
2473,2517760832,-0.557659,-0.390293,0.668143,-0.300454
2474,2517777499,-0.555789,-0.389728,0.669194,-0.302310
2475,2517794166,-0.553612,-0.389297,0.670259,-0.304491
2476,2517810833,-0.551440,-0.388587,0.671585,-0.306411
2477,2517827500,-0.549227,-0.387691,0.673152,-0.308079
2478,2517844167,-0.546797,-0.387086,0.674722,-0.309723
2479,2517860834,-0.544009,-0.386932,0.676322,-0.311331
2480,2517877501,-0.541060,-0.386792,0.678378,-0.312170
2481,2517894168,-0.538239,-0.386019,0.681283,-0.311677
2482,2517910835,-0.535881,-0.383732,0.685647,-0.308982
2483,2517927502,-0.533938,-0.380132,0.691150,-0.304503
2484,2517944169,-0.531783,-0.376973,0.696481,-0.300020
2485,2517960836,-0.529856,-0.373557,0.701825,-0.295214
2486,2517977503,-0.528468,-0.369790,0.707013,-0.290016
2487,2517994170,-0.527734,-0.366910,0.710820,-0.285674
2488,2518010837,-0.526494,-0.366358,0.712664,-0.284069
2489,2518027504,-0.525685,-0.367135,0.712799,-0.284227
2490,2518044171,-0.526356,-0.367048,0.712301,-0.284347
2491,2518060838,-0.528873,-0.365062,0.711960,-0.283084
2492,2518077505,-0.532493,-0.361609,0.711891,-0.280895
2493,2518094172,-0.535961,-0.358614,0.711299,-0.279635
2494,2518110839,-0.538659,-0.357765,0.709347,-0.280497
2495,2518127506,-0.540970,-0.358565,0.706235,-0.282870
2496,2518144173,-0.543370,-0.359279,0.702982,-0.285455
2497,2518160840,-0.545473,-0.360213,0.699678,-0.288368
2498,2518177507,-0.547043,-0.361469,0.696675,-0.291082
2499,2518194174,-0.548081,-0.363955,0.692983,-0.294822
2500,2518210841,-0.548371,-0.367997,0.688769,-0.299108
2501,2518227508,-0.547962,-0.372786,0.684508,-0.303674
2502,2518244175,-0.547480,-0.377287,0.680624,-0.307688
2503,2518260842,-0.547413,-0.379870,0.678357,-0.309629
2504,2518277509,-0.547799,-0.381266,0.677032,-0.310130
2505,2518294176,-0.548340,-0.382114,0.676278,-0.309775
2506,2518310843,-0.548387,-0.383722,0.675347,-0.309735
2507,2518327510,-0.548122,-0.385978,0.674098,-0.310123
2508,2518344177,-0.548665,-0.386810,0.673652,-0.309091
2509,2518360844,-0.550057,-0.386144,0.674032,-0.306615
2510,2518377511,-0.551935,-0.384669,0.674742,-0.303515
2511,2518394178,-0.554290,-0.382458,0.675742,-0.299771
2512,2518410845,-0.556410,-0.380788,0.676302,-0.296690
2513,2518427512,-0.558150,-0.379679,0.676521,-0.294334
2514,2518444179,-0.559817,-0.378568,0.676817,-0.291908
2515,2518460846,-0.561265,-0.377353,0.677306,-0.289559
2516,2518477513,-0.562531,-0.375936,0.678026,-0.287249
2517,2518494180,-0.563515,-0.374585,0.678796,-0.285260
2518,2518510847,-0.564115,-0.373813,0.679202,-0.284117
2519,2518527514,-0.564095,-0.374131,0.678971,-0.284291
2520,2518544181,-0.563736,-0.374939,0.678464,-0.285148
2521,2518560848,-0.563221,-0.375916,0.677836,-0.286370
2522,2518577515,-0.562533,-0.377128,0.677074,-0.287928
2523,2518594182,-0.561329,-0.379223,0.675797,-0.290515
2524,2518610849,-0.559884,-0.381564,0.674403,-0.293462
2525,2518627516,-0.558350,-0.383826,0.673116,-0.296376
2526,2518644183,-0.556614,-0.385899,0.672054,-0.299344
2527,2518660850,-0.555050,-0.387287,0.671538,-0.301607
2528,2518677517,-0.553135,-0.388975,0.671028,-0.304076
2529,2518694184,-0.550905,-0.390657,0.670821,-0.306415
2530,2518710851,-0.548759,-0.391629,0.671374,-0.307813
2531,2518727518,-0.546745,-0.391918,0.672589,-0.308373
2532,2518744185,-0.544809,-0.391930,0.674045,-0.308607
2533,2518760852,-0.543157,-0.391678,0.675545,-0.308558
2534,2518777519,-0.542072,-0.390867,0.677069,-0.308153
2535,2518794186,-0.541476,-0.389751,0.678506,-0.307453
2536,2518810853,-0.540894,-0.389091,0.679382,-0.307380
2537,2518827520,-0.540401,-0.388803,0.679788,-0.307716
2538,2518844187,-0.540174,-0.388476,0.680068,-0.307906
2539,2518860854,-0.540081,-0.388137,0.680289,-0.308008
2540,2518877521,-0.539921,-0.388196,0.680256,-0.308287
2541,2518894188,-0.539614,-0.388799,0.679857,-0.308944
2542,2518910855,-0.539119,-0.389683,0.679364,-0.309780
2543,2518927522,-0.538636,-0.390504,0.678959,-0.310471
2544,2518944189,-0.538320,-0.390923,0.678888,-0.310649
2545,2518960856,-0.538288,-0.390686,0.679301,-0.310098
2546,2518977523,-0.538490,-0.389935,0.680141,-0.308849
2547,2518994190,-0.538695,-0.389084,0.681151,-0.307335
2548,2519010857,-0.538890,-0.388202,0.682239,-0.305692
2549,2519027524,-0.539119,-0.387272,0.683419,-0.303824
2550,2519044191,-0.539389,-0.386266,0.684685,-0.301768
2551,2519060858,-0.539829,-0.385055,0.686040,-0.299446
2552,2519077525,-0.540365,-0.383877,0.687278,-0.297142
2553,2519094192,-0.540813,-0.383097,0.688130,-0.295355
2554,2519110859,-0.541230,-0.382781,0.688514,-0.294106
2555,2519127526,-0.541600,-0.382906,0.688431,-0.293455
2556,2519144193,-0.541968,-0.383336,0.687972,-0.293288
2557,2519160860,-0.542431,-0.383934,0.687220,-0.293414
2558,2519177527,-0.542783,-0.385021,0.686027,-0.294130
2559,2519194194,-0.543015,-0.386501,0.684500,-0.295317
2560,2519210861,-0.543451,-0.387660,0.683144,-0.296133
2561,2519227528,-0.544146,-0.388137,0.682217,-0.296371
2562,2519244195,-0.544775,-0.388589,0.681357,-0.296600
2563,2519260862,-0.545040,-0.389546,0.680285,-0.297319
2564,2519277529,-0.545096,-0.390650,0.679200,-0.298246
2565,2519294196,-0.545192,-0.391502,0.678348,-0.298891
2566,2519310863,-0.545399,-0.392004,0.677763,-0.299182
2567,2519327530,-0.545670,-0.392294,0.677351,-0.299243
2568,2519344197,-0.545808,-0.392853,0.676785,-0.299538
2569,2519360864,-0.545787,-0.393740,0.676026,-0.300124
2570,2519377531,-0.545771,-0.394613,0.675272,-0.300703
2571,2519394198,-0.545819,-0.395274,0.674692,-0.301051
2572,2519410865,-0.545963,-0.395676,0.674316,-0.301104
2573,2519427532,-0.546094,-0.395947,0.674126,-0.300935
2574,2519444199,-0.546192,-0.396139,0.674051,-0.300673
2575,2519460866,-0.546198,-0.396371,0.674029,-0.300405
2576,2519477533,-0.546193,-0.396461,0.674187,-0.299940
2577,2519494200,-0.546130,-0.396493,0.674462,-0.299395
2578,2519510867,-0.546067,-0.396426,0.674863,-0.298691
2579,2519527534,-0.545984,-0.396300,0.675367,-0.297873
2580,2519544201,-0.545978,-0.395999,0.676002,-0.296842
2581,2519560868,-0.546037,-0.395558,0.676691,-0.295750
2582,2519577535,-0.546091,-0.395223,0.677266,-0.294778
2583,2519594202,-0.546204,-0.394848,0.677781,-0.293887
2584,2519610869,-0.546252,-0.394722,0.678083,-0.293268
2585,2519627536,-0.546204,-0.394837,0.678174,-0.292993
2586,2519644203,-0.546232,-0.394875,0.678272,-0.292665
2587,2519660870,-0.546351,-0.394775,0.678434,-0.292200
2588,2519677537,-0.546423,-0.394785,0.678520,-0.291853
2589,2519694204,-0.546483,-0.394797,0.678615,-0.291501
2590,2519710871,-0.546570,-0.394727,0.678770,-0.291073
