sep=,
DeviceTag:,Xsens_DOT_01
FirmwareVersion:,1.4.0
AppVersion:,2020.2.2
Measurement Mode:,Sensor fusion Mode - Orientation(Quaternion)
StartTime: ,2020-11-04_15:24:03_784 CET
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
1971,2509410665,-0.628150,0.353129,0.445753,0.531068
1972,2509427332,-0.627994,0.352836,0.446035,0.531210
1973,2509443999,-0.627789,0.352090,0.446606,0.531466
1974,2509460666,-0.627807,0.350605,0.447187,0.531939
1975,2509477333,-0.628232,0.349398,0.447737,0.531769
1976,2509494000,-0.629026,0.349483,0.447734,0.530775
1977,2509510667,-0.630053,0.349866,0.447538,0.529469
1978,2509527334,-0.631193,0.349935,0.447477,0.528115
1979,2509544001,-0.632231,0.349585,0.447540,0.527051
1980,2509560668,-0.633156,0.348859,0.447863,0.526146
1981,2509577335,-0.634064,0.348024,0.448211,0.525309
1982,2509594002,-0.634947,0.347407,0.448437,0.524458
1983,2509610669,-0.635631,0.347092,0.448454,0.523823
1984,2509627336,-0.636063,0.346856,0.448622,0.523310
1985,2509644003,-0.636492,0.346597,0.448834,0.522779
1986,2509660670,-0.636950,0.346341,0.448972,0.522270
1987,2509677337,-0.637409,0.346003,0.449124,0.521805
1988,2509694004,-0.637841,0.345591,0.449360,0.521347
1989,2509710671,-0.638258,0.345320,0.449667,0.520751
1990,2509727338,-0.638695,0.345169,0.449915,0.520101
1991,2509744005,-0.639058,0.345190,0.450036,0.519535
1992,2509760672,-0.639426,0.345148,0.450163,0.518999
1993,2509777339,-0.639757,0.344978,0.450428,0.518476
1994,2509794006,-0.640019,0.344652,0.450728,0.518107
1995,2509810673,-0.640259,0.344195,0.451088,0.517802
1996,2509827340,-0.640469,0.343761,0.451411,0.517549
1997,2509844007,-0.640633,0.343467,0.451652,0.517330
1998,2509860674,-0.640679,0.343496,0.451664,0.517243
1999,2509877341,-0.640655,0.343699,0.451561,0.517230
2000,2509894008,-0.640602,0.343875,0.451444,0.517280
2001,2509910675,-0.640449,0.344215,0.451249,0.517413
2002,2509927342,-0.640230,0.344592,0.451111,0.517554
2003,2509944009,-0.640095,0.344916,0.451011,0.517591
2004,2509960676,-0.640004,0.345168,0.450947,0.517592
2005,2509977343,-0.639983,0.345241,0.450935,0.517580
2006,2509994010,-0.640018,0.345188,0.451006,0.517510
2007,2510010677,-0.640109,0.345194,0.451051,0.517355
2008,2510027344,-0.640288,0.345130,0.451073,0.517156
2009,2510044011,-0.640405,0.345004,0.451173,0.517007
2010,2510060678,-0.640574,0.344679,0.451344,0.516867
2011,2510077345,-0.640671,0.344345,0.451466,0.516863
2012,2510094012,-0.640640,0.344123,0.451683,0.516859
2013,2510110679,-0.640541,0.344094,0.451754,0.516939
2014,2510127346,-0.640465,0.344056,0.451745,0.517065
2015,2510144013,-0.640270,0.344207,0.451559,0.517370
2016,2510160680,-0.640049,0.344377,0.451386,0.517681
2017,2510177347,-0.639983,0.344470,0.451218,0.517848
2018,2510194014,-0.639915,0.344410,0.451189,0.517996
2019,2510210681,-0.639740,0.344399,0.451217,0.518195
2020,2510227348,-0.639617,0.344371,0.451230,0.518354
2021,2510244015,-0.639655,0.344243,0.451323,0.518311
2022,2510260682,-0.639854,0.343877,0.451536,0.518123
2023,2510277349,-0.640087,0.343319,0.451960,0.517836
2024,2510294016,-0.640120,0.342934,0.452435,0.517634
2025,2510310683,-0.639953,0.342861,0.452731,0.517631
2026,2510327350,-0.639645,0.343096,0.452828,0.517771
2027,2510344017,-0.639304,0.343392,0.452800,0.518020
2028,2510360684,-0.639052,0.343859,0.452469,0.518311
2029,2510377351,-0.639075,0.344107,0.452231,0.518325
2030,2510394018,-0.639162,0.344126,0.452294,0.518152
2031,2510410685,-0.639437,0.343540,0.452588,0.517944
2032,2510427352,-0.639851,0.342475,0.453189,0.517611
2033,2510444019,-0.640450,0.340941,0.454088,0.517096
2034,2510460686,-0.641035,0.339356,0.455077,0.516543
2035,2510477353,-0.641497,0.338041,0.456002,0.516017
2036,2510494020,-0.641855,0.337188,0.456557,0.515638
2037,2510510687,-0.642181,0.336600,0.456707,0.515484
2038,2510527354,-0.642393,0.336079,0.456795,0.515482
2039,2510544021,-0.642428,0.335617,0.456952,0.515600
2040,2510560688,-0.642295,0.335337,0.457220,0.515710
2041,2510577355,-0.642117,0.335564,0.457154,0.515842
2042,2510594022,-0.642024,0.336278,0.456628,0.515959
2043,2510610689,-0.641955,0.337080,0.456053,0.516031
2044,2510627356,-0.641988,0.337250,0.456069,0.515863
2045,2510644023,-0.642197,0.336857,0.456538,0.515445
2046,2510660690,-0.642544,0.336255,0.457155,0.514859
2047,2510677357,-0.642851,0.335626,0.457823,0.514292
2048,2510694024,-0.642934,0.334995,0.458703,0.513815
2049,2510710691,-0.642760,0.334600,0.459640,0.513454
2050,2510727358,-0.642284,0.334887,0.460237,0.513327
2051,2510744025,-0.641361,0.336070,0.460285,0.513664
2052,2510760692,-0.640049,0.337825,0.460113,0.514304
2053,2510777359,-0.638822,0.339635,0.459874,0.514850
2054,2510794026,-0.637812,0.341408,0.459576,0.515195
2055,2510810693,-0.636995,0.343133,0.459367,0.515247
2056,2510827360,-0.636467,0.344509,0.459456,0.514902
2057,2510844027,-0.636212,0.345480,0.459915,0.514156
2058,2510860694,-0.636319,0.345582,0.460748,0.513208
2059,2510877361,-0.636687,0.344636,0.462148,0.512128
2060,2510894028,-0.637002,0.343239,0.463720,0.511253
2061,2510910695,-0.637176,0.341986,0.464990,0.510721
2062,2510927362,-0.637195,0.341247,0.465843,0.510416
2063,2510944029,-0.637180,0.341311,0.466127,0.510132
2064,2510960696,-0.637067,0.342240,0.465625,0.510109
2065,2510977363,-0.636868,0.343263,0.464969,0.510269
2066,2510994030,-0.636702,0.343743,0.464624,0.510467
2067,2511010697,-0.636730,0.343584,0.464666,0.510500
2068,2511027364,-0.636898,0.343118,0.464945,0.510351
2069,2511044031,-0.637184,0.342481,0.465358,0.510045
2070,2511060698,-0.637468,0.341938,0.465631,0.509805
2071,2511077365,-0.637666,0.341465,0.466039,0.509501
2072,2511094032,-0.637790,0.341170,0.466453,0.509165
2073,2511110699,-0.637939,0.341160,0.466675,0.508781
2074,2511127366,-0.638113,0.341281,0.466836,0.508334
2075,2511144033,-0.638465,0.341125,0.467104,0.507751
2076,2511160700,-0.638853,0.340705,0.467568,0.507117
2077,2511177367,-0.639069,0.340247,0.468195,0.506573
2078,2511194034,-0.639335,0.339518,0.468981,0.506000
2079,2511210701,-0.639720,0.338764,0.469604,0.505441
2080,2511227368,-0.640174,0.338174,0.470081,0.504817
2081,2511244035,-0.640629,0.337571,0.470624,0.504137
2082,2511260702,-0.640982,0.336957,0.471125,0.503630
2083,2511277369,-0.641300,0.336249,0.471600,0.503254
2084,2511294036,-0.641561,0.335581,0.472194,0.502811
2085,2511310703,-0.641644,0.335139,0.472768,0.502460
2086,2511327370,-0.641509,0.334991,0.473328,0.502204
2087,2511344037,-0.641350,0.334930,0.473784,0.502017
2088,2511360704,-0.641180,0.335070,0.474020,0.501918
2089,2511377371,-0.641128,0.335188,0.474090,0.501840
2090,2511394038,-0.641054,0.335436,0.473903,0.501944
2091,2511410705,-0.640593,0.336083,0.473737,0.502258
2092,2511427372,-0.640196,0.336488,0.473999,0.502244
2093,2511444039,-0.639937,0.336705,0.474273,0.502172
2094,2511460706,-0.639672,0.336985,0.474554,0.502055
2095,2511477373,-0.639331,0.337210,0.474832,0.502076
2096,2511494040,-0.639048,0.337093,0.475332,0.502041
2097,2511510707,-0.638875,0.336970,0.475666,0.502028
2098,2511527374,-0.638618,0.337072,0.475699,0.502255
2099,2511544041,-0.638300,0.337276,0.475789,0.502437
2100,2511560708,-0.637898,0.337710,0.475926,0.502528
2101,2511577375,-0.637578,0.338110,0.476241,0.502365
2102,2511594042,-0.637308,0.338564,0.476577,0.502083
2103,2511610709,-0.637309,0.338791,0.476841,0.501678
2104,2511627376,-0.637432,0.338779,0.477020,0.501360
2105,2511644043,-0.637477,0.338666,0.477365,0.501050
2106,2511660710,-0.637610,0.338404,0.477722,0.500718
2107,2511677377,-0.637785,0.338033,0.478066,0.500417
2108,2511694044,-0.637952,0.337593,0.478550,0.500039
2109,2511710711,-0.638366,0.336989,0.478943,0.499542
2110,2511727378,-0.638757,0.336615,0.479210,0.499037
2111,2511744045,-0.639175,0.336188,0.479547,0.498466
2112,2511760712,-0.639471,0.335842,0.479986,0.497896
2113,2511777379,-0.639850,0.335341,0.480421,0.497327
2114,2511794046,-0.640282,0.334632,0.481077,0.496614
2115,2511810713,-0.640832,0.333827,0.481619,0.495921
2116,2511827380,-0.641276,0.333153,0.482141,0.495293
2117,2511844047,-0.641616,0.332572,0.482534,0.494860
2118,2511860714,-0.641842,0.332189,0.482837,0.494529
2119,2511877381,-0.641899,0.332121,0.483062,0.494281
2120,2511894048,-0.641947,0.332063,0.483277,0.494047
2121,2511910715,-0.641985,0.332084,0.483400,0.493862
2122,2511927382,-0.642003,0.332269,0.483327,0.493787
2123,2511944049,-0.642071,0.332276,0.483423,0.493599
2124,2511960716,-0.642043,0.332148,0.483692,0.493458
2125,2511977383,-0.641974,0.332093,0.483886,0.493395
2126,2511994050,-0.641844,0.332229,0.483984,0.493376
2127,2512010717,-0.641776,0.332449,0.483836,0.493462
2128,2512027384,-0.641669,0.332640,0.483716,0.493590
2129,2512044051,-0.641533,0.332877,0.483517,0.493801
2130,2512060718,-0.641605,0.332797,0.483449,0.493828
2131,2512077385,-0.641739,0.332527,0.483702,0.493589
2132,2512094052,-0.641830,0.332235,0.484034,0.493342
2133,2512110719,-0.641970,0.331970,0.484351,0.493027
2134,2512127386,-0.642241,0.331858,0.484468,0.492633
2135,2512144053,-0.642464,0.331809,0.484508,0.492337
2136,2512160720,-0.642719,0.331702,0.484573,0.492012
2137,2512177387,-0.643059,0.331640,0.484557,0.491625
2138,2512194054,-0.643458,0.331423,0.484625,0.491181
2139,2512210721,-0.643838,0.331043,0.484802,0.490766
2140,2512227388,-0.644240,0.330605,0.484839,0.490496
2141,2512244055,-0.644744,0.329869,0.484962,0.490208
2142,2512260722,-0.645274,0.328904,0.485300,0.489825
2143,2512277389,-0.645919,0.327702,0.485761,0.489323
2144,2512294056,-0.646587,0.326681,0.486078,0.488808
2145,2512310723,-0.647420,0.325774,0.486256,0.488134
2146,2512327390,-0.648406,0.324773,0.486379,0.487369
2147,2512344057,-0.649314,0.323572,0.486854,0.486483
2148,2512360724,-0.650161,0.322243,0.487634,0.485451
2149,2512377391,-0.650954,0.320989,0.488436,0.484412
2150,2512394058,-0.651680,0.319859,0.489251,0.483361
2151,2512410725,-0.652168,0.318728,0.490117,0.482572
2152,2512427392,-0.652439,0.317673,0.491002,0.482001
2153,2512444059,-0.652556,0.317130,0.491573,0.481618
2154,2512460726,-0.652526,0.317526,0.491529,0.481443
2155,2512477393,-0.652276,0.318587,0.491095,0.481523
2156,2512494060,-0.652172,0.319431,0.490709,0.481498
2157,2512510727,-0.652191,0.320098,0.490409,0.481335
2158,2512527394,-0.652436,0.320350,0.490294,0.480952
2159,2512544061,-0.652751,0.320066,0.490730,0.480269
2160,2512560728,-0.653275,0.319141,0.491631,0.479250
2161,2512577395,-0.653835,0.317996,0.492739,0.478107
2162,2512594062,-0.654372,0.316781,0.493859,0.477023
2163,2512610729,-0.654831,0.315621,0.495004,0.475974
2164,2512627396,-0.655240,0.314570,0.495980,0.475090
2165,2512644063,-0.655416,0.313938,0.496679,0.474535
2166,2512660730,-0.655479,0.313721,0.497036,0.474218
2167,2512677397,-0.655551,0.313732,0.497130,0.474011
2168,2512694064,-0.655587,0.313984,0.497134,0.473791
2169,2512710731,-0.655606,0.314335,0.497069,0.473600
2170,2512727398,-0.655679,0.314603,0.497120,0.473268
2171,2512744065,-0.655806,0.314715,0.497397,0.472727
2172,2512760732,-0.655956,0.314536,0.497864,0.472145
2173,2512777399,-0.656096,0.314368,0.498278,0.471625
2174,2512794066,-0.656211,0.314367,0.498609,0.471116
2175,2512810733,-0.656314,0.314500,0.498856,0.470621
2176,2512827400,-0.656438,0.314671,0.498967,0.470216
2177,2512844067,-0.656629,0.314642,0.499014,0.469919
2178,2512860734,-0.656841,0.314397,0.499165,0.469626
2179,2512877401,-0.657068,0.313948,0.499394,0.469366
2180,2512894068,-0.657314,0.313598,0.499643,0.468990
2181,2512910735,-0.657529,0.313489,0.499739,0.468660
2182,2512927402,-0.657789,0.313366,0.499822,0.468288
2183,2512944069,-0.658115,0.313203,0.499944,0.467809
2184,2512960736,-0.658540,0.312887,0.500134,0.467218
2185,2512977403,-0.659052,0.312442,0.500332,0.466582
2186,2512994070,-0.659559,0.311981,0.500362,0.466141
2187,2513010737,-0.659930,0.311611,0.500447,0.465773
2188,2513027404,-0.660353,0.311009,0.500694,0.465310
2189,2513044071,-0.660829,0.310256,0.501009,0.464797
2190,2513060738,-0.661145,0.309462,0.501389,0.464468
2191,2513077405,-0.661259,0.308806,0.501821,0.464275
2192,2513094072,-0.661325,0.308420,0.502090,0.464147
2193,2513110739,-0.661347,0.308425,0.501988,0.464222
2194,2513127406,-0.661313,0.308545,0.501570,0.464643
2195,2513144073,-0.661188,0.308777,0.501112,0.465161
2196,2513160740,-0.661165,0.309000,0.500590,0.465608
2197,2513177407,-0.661148,0.309339,0.500080,0.465954
2198,2513194074,-0.661076,0.309585,0.499683,0.466319
2199,2513210741,-0.660982,0.309712,0.499390,0.466680
2200,2513227408,-0.660893,0.309714,0.499291,0.466912
2201,2513244075,-0.660907,0.309671,0.499329,0.466879
2202,2513260742,-0.660851,0.310005,0.499186,0.466891
2203,2513277409,-0.660791,0.310340,0.499111,0.466834
2204,2513294076,-0.660684,0.310474,0.499307,0.466686
2205,2513310743,-0.660465,0.310667,0.499631,0.466520
2206,2513327410,-0.660268,0.310995,0.499862,0.466333
2207,2513344077,-0.660134,0.311406,0.499839,0.466275
2208,2513360744,-0.660001,0.311771,0.499836,0.466222
2209,2513377411,-0.659817,0.312140,0.499726,0.466353
2210,2513394078,-0.659720,0.312323,0.499619,0.466482
2211,2513410745,-0.659730,0.312343,0.499497,0.466584
2212,2513427412,-0.659699,0.312293,0.499400,0.466766
2213,2513444079,-0.659651,0.312284,0.499194,0.467060
2214,2513460746,-0.659605,0.312424,0.498888,0.467358
2215,2513477413,-0.659762,0.312582,0.498735,0.467195
2216,2513494080,-0.660070,0.312694,0.498568,0.466862
2217,2513510747,-0.660414,0.312300,0.498776,0.466417
2218,2513527414,-0.660551,0.311700,0.499219,0.466150
2219,2513544081,-0.660540,0.311146,0.499709,0.466012
2220,2513560748,-0.660471,0.310894,0.500075,0.465886
2221,2513577415,-0.660482,0.311007,0.500194,0.465667
2222,2513594082,-0.660495,0.311507,0.499953,0.465571
2223,2513610749,-0.660469,0.312007,0.499784,0.465454
2224,2513627416,-0.660315,0.312377,0.499857,0.465348
2225,2513644083,-0.660259,0.312353,0.500160,0.465117
2226,2513660750,-0.660319,0.312160,0.500596,0.464692
2227,2513677417,-0.660578,0.311771,0.501239,0.463892
2228,2513694084,-0.661041,0.311102,0.501976,0.462882
2229,2513710751,-0.661517,0.310557,0.502624,0.461866
2230,2513727418,-0.661825,0.310183,0.503174,0.461076
2231,2513744085,-0.662160,0.309737,0.503732,0.460285
2232,2513760752,-0.662551,0.309190,0.504315,0.459451
2233,2513777419,-0.662705,0.308718,0.504887,0.458918
2234,2513794086,-0.662507,0.308298,0.505577,0.458726
2235,2513810753,-0.662130,0.307975,0.506251,0.458743
2236,2513827420,-0.661528,0.308272,0.506530,0.459104
2237,2513844087,-0.660818,0.308991,0.506541,0.459632
2238,2513860754,-0.660023,0.309974,0.506374,0.460296
2239,2513877421,-0.659110,0.311171,0.506019,0.461186
2240,2513894088,-0.658145,0.312493,0.505473,0.462268
2241,2513910755,-0.657164,0.313835,0.504836,0.463448
2242,2513927422,-0.656211,0.315050,0.504212,0.464651
2243,2513944089,-0.655287,0.316132,0.503534,0.465955
2244,2513960756,-0.654445,0.317078,0.502821,0.467263
2245,2513977423,-0.653665,0.318018,0.502036,0.468558
2246,2513994090,-0.652912,0.319129,0.501132,0.469819
2247,2514010757,-0.651879,0.320400,0.500209,0.471370
2248,2514027424,-0.650742,0.321513,0.499292,0.473151
2249,2514044091,-0.649832,0.322364,0.498612,0.474538
2250,2514060758,-0.648986,0.323811,0.497499,0.475877
2251,2514077425,-0.648238,0.325310,0.496323,0.477101
2252,2514094092,-0.647569,0.326641,0.495413,0.478044
2253,2514110759,-0.647022,0.327504,0.494830,0.478798
2254,2514127426,-0.646516,0.328040,0.494474,0.479482
2255,2514144093,-0.645984,0.328513,0.494250,0.480105
2256,2514160760,-0.645122,0.329499,0.493848,0.481002
2257,2514177427,-0.643906,0.331371,0.492893,0.482324
2258,2514194094,-0.642262,0.333964,0.491730,0.483911
2259,2514210761,-0.640241,0.336880,0.490671,0.485640
2260,2514227428,-0.637736,0.340094,0.489721,0.487650
2261,2514244095,-0.634986,0.343531,0.488720,0.489830
2262,2514260762,-0.631948,0.347438,0.487480,0.492232
2263,2514277429,-0.628616,0.351743,0.485907,0.494988
2264,2514294096,-0.625258,0.356106,0.484209,0.497779
2265,2514310763,-0.622285,0.360025,0.482490,0.500347
2266,2514327430,-0.619653,0.363445,0.480964,0.502605
2267,2514344097,-0.617495,0.366163,0.479802,0.504395
2268,2514360764,-0.615826,0.368072,0.479249,0.505572
2269,2514377431,-0.614423,0.369483,0.479064,0.506425
2270,2514394098,-0.612998,0.370826,0.478870,0.507352
2271,2514410765,-0.611428,0.372195,0.478988,0.508131
2272,2514427432,-0.609994,0.373523,0.479103,0.508772
2273,2514444099,-0.608736,0.374836,0.479138,0.509279
2274,2514460766,-0.607356,0.376258,0.479129,0.509887
2275,2514477433,-0.605860,0.377707,0.478986,0.510729
2276,2514494100,-0.604183,0.379427,0.478419,0.511970
2277,2514510767,-0.602251,0.381702,0.477335,0.513565
2278,2514527434,-0.600448,0.383961,0.476095,0.515141
2279,2514544101,-0.599058,0.385873,0.474941,0.516395
2280,2514560768,-0.597978,0.387553,0.473597,0.517621
2281,2514577435,-0.596934,0.388898,0.472349,0.518957
2282,2514594102,-0.595765,0.390026,0.471279,0.520424
2283,2514610769,-0.594490,0.390947,0.470468,0.521923
2284,2514627436,-0.593385,0.391482,0.470057,0.523148
2285,2514644103,-0.592329,0.392154,0.469759,0.524108
2286,2514660770,-0.591375,0.393068,0.469162,0.525034
2287,2514677437,-0.590516,0.394255,0.468045,0.526107
2288,2514694104,-0.589725,0.395562,0.466860,0.527065
2289,2514710771,-0.589015,0.396662,0.465802,0.527967
2290,2514727438,-0.588369,0.397479,0.465137,0.528660
2291,2514744105,-0.587800,0.397909,0.464899,0.529177
2292,2514760772,-0.587354,0.398146,0.464679,0.529688
2293,2514777439,-0.587039,0.398309,0.464553,0.530025
2294,2514794106,-0.586777,0.398508,0.464389,0.530310
2295,2514810773,-0.586613,0.398677,0.464231,0.530502
2296,2514827440,-0.586626,0.398814,0.464082,0.530515
2297,2514844107,-0.586768,0.398826,0.463995,0.530425
2298,2514860774,-0.586860,0.398774,0.464005,0.530353
2299,2514877441,-0.586930,0.398614,0.464248,0.530184
2300,2514894108,-0.587058,0.398247,0.464569,0.530037
2301,2514910775,-0.587022,0.398120,0.464809,0.529962
2302,2514927442,-0.586886,0.398183,0.464900,0.529985
2303,2514944109,-0.586881,0.398200,0.465072,0.529826
2304,2514960776,-0.586867,0.398313,0.465218,0.529629
2305,2514977443,-0.586719,0.398623,0.465286,0.529500
2306,2514994110,-0.586521,0.399030,0.465189,0.529497
2307,2515010777,-0.586300,0.399416,0.465080,0.529548
2308,2515027444,-0.586078,0.399732,0.465006,0.529620
2309,2515044111,-0.585878,0.400014,0.464856,0.529760
2310,2515060778,-0.585705,0.400297,0.464754,0.529827
2311,2515077445,-0.585553,0.400646,0.464611,0.529857
2312,2515094112,-0.585433,0.401012,0.464496,0.529813
2313,2515110779,-0.585377,0.401284,0.464381,0.529770
2314,2515127446,-0.585258,0.401566,0.464414,0.529659
2315,2515144113,-0.585074,0.401876,0.464387,0.529650
2316,2515160780,-0.584783,0.402282,0.464415,0.529639
2317,2515177447,-0.584596,0.402613,0.464337,0.529662
2318,2515194114,-0.584581,0.402801,0.464180,0.529674
2319,2515210781,-0.584539,0.403053,0.464026,0.529664
2320,2515227448,-0.584486,0.403342,0.463849,0.529656
2321,2515244115,-0.584305,0.403693,0.463595,0.529811
2322,2515260782,-0.584067,0.403982,0.463433,0.529995
2323,2515277449,-0.583863,0.404128,0.463418,0.530122
2324,2515294116,-0.583610,0.404282,0.463542,0.530175
2325,2515310783,-0.583363,0.404436,0.463536,0.530333
2326,2515327450,-0.583059,0.404755,0.463394,0.530549
2327,2515344117,-0.582689,0.405259,0.463143,0.530790
2328,2515360784,-0.582239,0.405883,0.462738,0.531160
2329,2515377451,-0.581779,0.406589,0.462315,0.531492
2330,2515394118,-0.581391,0.407199,0.462181,0.531567
2331,2515410785,-0.581039,0.407612,0.462244,0.531580
2332,2515427452,-0.580494,0.408208,0.462147,0.531803
2333,2515444119,-0.579749,0.409156,0.461885,0.532113
2334,2515460786,-0.579131,0.410044,0.461667,0.532293
2335,2515477453,-0.578689,0.410617,0.461686,0.532316
2336,2515494120,-0.578270,0.411181,0.461779,0.532254
2337,2515510787,-0.577674,0.411911,0.461644,0.532455
2338,2515527454,-0.576797,0.412833,0.461345,0.532950
2339,2515544121,-0.575803,0.413755,0.461160,0.533469
2340,2515560788,-0.574753,0.414741,0.461031,0.533948
2341,2515577455,-0.573524,0.415872,0.460915,0.534489
2342,2515594122,-0.572138,0.417184,0.460907,0.534959
2343,2515610789,-0.570653,0.418762,0.461088,0.535156
2344,2515627456,-0.569200,0.420458,0.461412,0.535094
2345,2515644123,-0.567792,0.422354,0.461553,0.534975
2346,2515660790,-0.566480,0.424146,0.461960,0.534597
2347,2515677457,-0.565437,0.425256,0.463161,0.533779
2348,2515694124,-0.564536,0.425811,0.465013,0.532680
2349,2515710791,-0.563466,0.426230,0.467092,0.531658
2350,2515727458,-0.562225,0.426694,0.469219,0.530725
2351,2515744125,-0.560757,0.427435,0.471220,0.529909
2352,2515760792,-0.558932,0.428705,0.472786,0.529416
2353,2515777459,-0.556763,0.430579,0.473951,0.529139
2354,2515794126,-0.554578,0.432806,0.475050,0.528631
2355,2515810793,-0.552575,0.435036,0.476011,0.528033
2356,2515827460,-0.550310,0.437570,0.476733,0.527653
2357,2515844127,-0.547691,0.440520,0.477418,0.527305
2358,2515860794,-0.545198,0.443143,0.478507,0.526702
2359,2515877461,-0.542755,0.445347,0.479804,0.526185
2360,2515894128,-0.540320,0.447399,0.481346,0.525542
2361,2515910795,-0.537570,0.449688,0.482774,0.525099
2362,2515927462,-0.534703,0.451901,0.484517,0.524521
2363,2515944129,-0.531846,0.453913,0.486516,0.523838
2364,2515960796,-0.528591,0.456324,0.488121,0.523544
2365,2515977463,-0.525014,0.458897,0.489709,0.523412
2366,2515994130,-0.521248,0.461642,0.491679,0.522915
2367,2516010797,-0.516868,0.465467,0.493187,0.522451
2368,2516027464,-0.512259,0.469860,0.494224,0.522079
2369,2516044131,-0.507239,0.475089,0.495063,0.521452
2370,2516060798,-0.502012,0.480748,0.496169,0.520272
2371,2516077465,-0.496987,0.486401,0.497306,0.518753
2372,2516094132,-0.492740,0.491440,0.498843,0.516576
2373,2516110799,-0.489025,0.495862,0.500925,0.513859
2374,2516127466,-0.485929,0.499317,0.503592,0.510835
2375,2516144133,-0.483072,0.502570,0.506500,0.507468
2376,2516160800,-0.480768,0.505505,0.509593,0.503629
2377,2516177467,-0.478918,0.508129,0.512854,0.499424
2378,2516194134,-0.477362,0.510440,0.516313,0.494973
2379,2516210801,-0.475719,0.512897,0.519722,0.490426
2380,2516227468,-0.473915,0.515545,0.522908,0.485990
2381,2516244135,-0.472133,0.518535,0.525581,0.481640
2382,2516260802,-0.470427,0.522005,0.527487,0.477459
2383,2516277469,-0.468753,0.525831,0.528866,0.473364
2384,2516294136,-0.466917,0.530050,0.529846,0.469361
2385,2516310803,-0.465313,0.534238,0.530685,0.465239
2386,2516327470,-0.463495,0.538560,0.531313,0.461338
2387,2516344137,-0.461722,0.542748,0.532072,0.457315
2388,2516360804,-0.459919,0.546802,0.533032,0.453167
2389,2516377471,-0.458420,0.550592,0.533905,0.449049
2390,2516394138,-0.457385,0.553795,0.535021,0.444818
2391,2516410805,-0.456787,0.556493,0.536415,0.440363
2392,2516427472,-0.456375,0.558942,0.537848,0.435919
2393,2516444139,-0.456320,0.560889,0.539115,0.431894
2394,2516460806,-0.456173,0.562288,0.541008,0.427843
2395,2516477473,-0.456105,0.563336,0.542999,0.423997
2396,2516494140,-0.456296,0.564137,0.544528,0.420753
2397,2516510807,-0.457371,0.564564,0.544907,0.418517
2398,2516527474,-0.459476,0.564398,0.544275,0.417255
2399,2516544141,-0.462491,0.563676,0.542885,0.416711
2400,2516560808,-0.465980,0.562755,0.540391,0.417310
2401,2516577475,-0.468869,0.562220,0.536534,0.419763
2402,2516594142,-0.470974,0.561963,0.531672,0.423918
2403,2516610809,-0.473239,0.561208,0.526539,0.428774
2404,2516627476,-0.476288,0.559174,0.521649,0.434002
2405,2516644143,-0.480577,0.555844,0.516978,0.439110
2406,2516660810,-0.485619,0.551706,0.511980,0.444603
2407,2516677477,-0.490645,0.547011,0.506337,0.451298
2408,2516694144,-0.495746,0.541756,0.500833,0.458152
2409,2516710811,-0.499901,0.536843,0.497251,0.463293
2410,2516727478,-0.502378,0.533334,0.494873,0.467196
2411,2516744145,-0.504326,0.530596,0.491005,0.472268
2412,2516760812,-0.506326,0.527960,0.487820,0.476366
2413,2516777479,-0.507282,0.527047,0.485490,0.478734
2414,2516794146,-0.506594,0.529167,0.483682,0.478954
2415,2516810813,-0.504335,0.534017,0.481101,0.478555
2416,2516827480,-0.500477,0.540828,0.477871,0.478193
2417,2516844147,-0.495141,0.549119,0.473882,0.478268
2418,2516860814,-0.488837,0.558519,0.468821,0.478855
2419,2516877481,-0.482602,0.567630,0.462771,0.480349
2420,2516894148,-0.476484,0.576118,0.456898,0.481971
2421,2516910815,-0.470775,0.583526,0.451186,0.484046
2422,2516927482,-0.465887,0.589533,0.446799,0.485564
2423,2516944149,-0.461844,0.593937,0.444038,0.486590
2424,2516960816,-0.459524,0.596322,0.443760,0.486123
2425,2516977483,-0.459033,0.596474,0.446235,0.484131
2426,2516994150,-0.460553,0.593829,0.450956,0.481556
2427,2517010817,-0.463872,0.588677,0.457981,0.478054
2428,2517027484,-0.467811,0.582461,0.466452,0.473620
2429,2517044151,-0.471885,0.576029,0.475923,0.467987
2430,2517060818,-0.475231,0.570478,0.484335,0.462743
2431,2517077485,-0.476861,0.566982,0.489613,0.459798
2432,2517094152,-0.476482,0.565428,0.492470,0.459053
2433,2517110819,-0.474353,0.565613,0.493557,0.459863
2434,2517127486,-0.470368,0.568570,0.493458,0.460415
2435,2517144153,-0.465485,0.574043,0.491367,0.460823
2436,2517160820,-0.460242,0.580885,0.486984,0.462166
2437,2517177487,-0.454288,0.588388,0.481696,0.464104
2438,2517194154,-0.448300,0.594878,0.477575,0.465907
2439,2517210821,-0.442297,0.600232,0.475509,0.466891
2440,2517227488,-0.436397,0.604896,0.475340,0.466595
2441,2517244155,-0.431203,0.608753,0.476051,0.465682
2442,2517260822,-0.427242,0.611691,0.477346,0.464155
2443,2517277489,-0.424738,0.613631,0.479033,0.462151
2444,2517294156,-0.423535,0.614419,0.481377,0.459766
2445,2517310823,-0.423031,0.614542,0.484077,0.457223
2446,2517327490,-0.422372,0.614893,0.486551,0.454726
